date,currency,impact,description,actual,forecast,previous,revisedFrom,eventId,
2014-06-03 20:30:00,AUD,L,AIG Services Index,49.9,,48.6,,50387,
2014-06-03 22:00:00,NZD,L,ANZ Commodity Prices m/m,-2.20%,,-3.70%,-4.00%,50995,
2014-06-03 22:30:00,AUD,H,GDP q/q,1.10%,0.90%,0.80%,,50580,
2014-06-04 01:01:00,All,H,G7 Meetings [Day 1],,,,,54196,
2014-06-04 04:15:00,EUR,M,Spanish Services PMI,55.7,56.1,56.5,,50423,
2014-06-04 04:45:00,EUR,M,Italian Services PMI,51.6,51.4,51.1,,50417,
2014-06-04 04:50:00,EUR,L,French Final Services PMI,49.1,49.2,49.2,,59229,
2014-06-04 04:55:00,EUR,L,German Final Services PMI,56,56.4,56.4,,59235,
2014-06-04 05:00:00,EUR,L,Final Services PMI,53.2,53.5,53.5,,50420,
2014-06-04 05:30:00,GBP,H,Final Services PMI,58.6,58.3,58.7,,50352,
2014-06-04 06:00:00,EUR,L,PPI m/m,-0.10%,-0.10%,-0.20%,,52148,
2014-06-04 06:00:00,EUR,L,Revised GDP q/q,0.20%,0.20%,0.20%,,52214,
2014-06-04 09:15:00,USD,H,ADP Non-Farm Employment Change,179K,217K,215K,220K,49882,
2014-06-04 09:30:00,CAD,H,Trade Balance,-0.6B,-0.2B,0.8B,0.1B,53529,
2014-06-04 09:30:00,USD,H,Trade Balance,-47.2B,-40.8B,-44.2B,-40.4B,52546,
2014-06-04 09:30:00,USD,L,Revised Unit Labor Costs q/q,5.70%,4.80%,4.20%,,52463,
2014-06-04 09:30:00,USD,M,Revised Nonfarm Productivity q/q,-3.20%,-2.20%,-1.70%,,52461,
2014-06-04 10:45:00,USD,L,Final Services PMI,58.1,58.4,58.4,,53488,
2014-06-04 11:00:00,CAD,H,BOC Rate Statement,,,,,49956,
2014-06-04 11:00:00,CAD,H,Overnight Rate,1.00%,1.00%,1.00%,,49957,
2014-06-04 11:00:00,USD,H,ISM Non-Manufacturing PMI,56.3,55.6,55.2,,52829,
2014-06-04 11:30:00,USD,M,Crude Oil Inventories,-3.4M,-0.2M,1.7M,,49602,
2014-06-04 15:00:00,USD,M,Beige Book,,,,,49808,
2014-06-04 22:30:00,AUD,H,Trade Balance,-0.12B,0.40B,0.90B,0.73B,50628,
2014-06-04 22:45:00,CNY,M,Caixin Services PMI,50.7,,51.4,,54051,
2014-06-05 00:45:00,JPY,L,30-y Bond Auction,1.71|3.0,,1.71|4.6,,51409,
2014-06-05 01:01:00,All,H,G7 Meetings [Day 2],,,,,54197,
2014-06-05 03:00:00,EUR,M,German Factory Orders m/m,3.10%,1.30%,-2.80%,,53044,
2014-06-05 04:00:00,GBP,M,Halifax HPI m/m,3.90%,0.70%,-0.30%,-0.20%,51807,
2014-06-05 05:10:00,EUR,L,Retail PMI,49.9,,51.2,,50446,
2014-06-05 05:58:00,EUR,L,French 10-y Bond Auction,1.96|1.7,,2.00|2.2,,54194,
2014-06-05 06:00:00,EUR,M,Retail Sales m/m,0.40%,0.10%,0.10%,0.30%,52149,
2014-06-05 08:00:00,GBP,H,Asset Purchase Facility,375B,375B,375B,,50052,
2014-06-05 08:00:00,GBP,H,Official Bank Rate,0.50%,0.50%,0.50%,,50070,
2014-06-05 08:30:00,USD,L,Challenger Job Cuts y/y,45.50%,,5.70%,,49884,
2014-06-05 08:45:00,EUR,H,Main Refinancing Rate,0.15%,0.10%,0.25%,,50008,
2014-06-05 09:30:00,CAD,H,Building Permits m/m,1.10%,4.10%,-3.20%,-3.00%,53502,
2014-06-05 09:30:00,EUR,H,ECB Press Conference,,,,,50006,
2014-06-05 09:30:00,USD,H,Unemployment Claims,312K,309K,304K,300K,49498,
2014-06-05 11:00:00,CAD,H,Ivey PMI,48.2,56.3,54.1,,53692,
2014-06-05 11:30:00,USD,L,Natural Gas Storage,119B,116B,114B,,49550,
2014-06-05 14:30:00,USD,M,FOMC Member Kocherlakota Speaks,,,,,54195,
2014-06-05 20:30:00,AUD,L,AIG Construction Index,46.7,,45.9,,50388,
2014-06-06 02:00:00,JPY,L,Leading Indicators,106.60%,106.20%,107.10%,106.50%,51163,
2014-06-06 03:00:00,EUR,L,German Industrial Production m/m,0.20%,0.40%,-0.60%,-0.50%,53043,
2014-06-06 03:00:00,EUR,M,German Trade Balance,17.7B,15.1B,15.0B,14.8B,53025,
2014-06-06 03:45:00,EUR,L,French Gov Budget Balance,-64.2B,,-28.0B,,52294,
2014-06-06 03:45:00,EUR,L,French Trade Balance,-3.9B,-5.0B,-4.9B,,52296,
2014-06-06 04:00:00,CHF,M,Foreign Currency Reserves,444B,,439B,,49991,
2014-06-06 04:15:00,CHF,M,CPI m/m,0.30%,0.20%,0.10%,,52026,
2014-06-06 05:30:00,GBP,M,Consumer Inflation Expectations,2.60%,,2.80%,,51881,
2014-06-06 05:30:00,GBP,M,Goods Trade Balance,-8.9B,-8.7B,-8.3B,-8.5B,51645,
2014-06-06 09:30:00,CAD,H,Employment Change,25.8K,24.5K,-28.9K,,53609,
2014-06-06 09:30:00,CAD,H,Unemployment Rate,7.00%,6.90%,6.90%,,53612,
2014-06-06 09:30:00,CAD,M,Labor Productivity q/q,-0.10%,0.70%,1.00%,,53624,
2014-06-06 09:30:00,USD,H,Non-Farm Employment Change,217K,214K,282K,288K,49441,
2014-06-06 09:30:00,USD,H,Unemployment Rate,6.30%,6.40%,6.30%,,49443,
2014-06-06 09:30:00,USD,M,Average Hourly Earnings m/m,0.20%,0.20%,0.00%,,49442,
2014-06-06 16:00:00,USD,L,Consumer Credit m/m,26.8B,15.3B,19.5B,17.5B,52765,
2014-06-07 11:45:00,JPY,H,BOJ Gov Kuroda Speaks,,,,,54227,
2014-06-07 23:28:00,CNY,H,USD-Denominated Trade Balance,35.9B,22.6B,18.5B,,50895,
2014-06-08 01:01:00,AUD,N,Bank Holiday [All Day],,,,,53374,
2014-06-08 20:50:00,JPY,L,Bank Lending y/y,2.30%,,2.10%,,51102,
2014-06-08 20:50:00,JPY,L,Final GDP Price Index y/y,-0.10%,0.00%,0.00%,,51266,
2014-06-08 20:50:00,JPY,M,Current Account,0.13T,0.23T,-0.78T,,51126,
2014-06-08 20:50:00,JPY,M,Final GDP q/q,1.60%,1.40%,1.50%,,51270,
2014-06-08 21:00:00,NZD,L,RBNZ Assist Gov McDermott Speaks,,,,,59335,
2014-06-09 01:01:00,CHF,N,Bank Holiday [All Day],,,,,53421,
2014-06-09 01:01:00,EUR,N,French Bank Holiday [All Day],,,,,53440,
2014-06-09 01:01:00,EUR,N,German Bank Holiday [All Day],,,,,53450,
2014-06-09 02:00:00,JPY,L,Consumer Confidence,39.3,37.7,37,,51375,
2014-06-09 03:00:00,JPY,L,Economy Watchers Sentiment,45.1,45.2,41.6,,51378,
2014-06-09 05:30:00,EUR,L,Sentix Investor Confidence,8.5,13.5,12.8,,52971,
2014-06-09 09:13:00,CAD,M,Housing Starts,198K,185K,197K,195K,53704,
2014-06-09 13:00:00,AUD,H,RBA Gov Stevens Speaks,,,,,54201,
2014-06-09 19:45:00,NZD,L,Manufacturing Sales q/q,0.60%,,6.00%,6.30%,50980,
2014-06-09 20:01:00,GBP,M,BRC Retail Sales Monitor y/y,0.50%,,4.20%,,51532,
2014-06-09 20:50:00,JPY,L,M2 Money Stock y/y,3.30%,3.20%,3.50%,3.40%,51439,
2014-06-09 20:50:00,JPY,M,Tertiary Industry Activity m/m,-5.40%,-3.30%,2.40%,,51198,
2014-06-09 22:30:00,AUD,H,NAB Business Confidence,7,,7,6,50522,
2014-06-09 22:30:00,AUD,M,ANZ Job Advertisements m/m,-5.60%,,1.90%,2.20%,50717,
2014-06-09 22:30:00,AUD,M,Home Loans m/m,0.00%,0.30%,-0.80%,-0.90%,50778,
2014-06-09 22:30:00,CNY,H,CPI y/y,2.50%,2.40%,1.80%,,50823,
2014-06-09 22:30:00,CNY,M,PPI y/y,-1.40%,-1.50%,-2.00%,,50825,
2014-06-10 02:45:00,CHF,L,Unemployment Rate,3.20%,3.20%,3.20%,,52047,
2014-06-10 02:59:00,JPY,L,Prelim Machine Tool Orders y/y,24.10%,,48.70%,48.80%,51174,
2014-06-10 03:45:00,EUR,M,French Industrial Production m/m,0.30%,0.30%,-0.40%,-0.70%,52314,
2014-06-10 04:15:00,CHF,M,Retail Sales y/y,0.40%,2.20%,3.40%,3.00%,51993,
2014-06-10 05:00:00,EUR,L,Italian Industrial Production m/m,0.70%,0.40%,-0.40%,-0.50%,52382,
2014-06-10 05:30:00,GBP,H,Manufacturing Production m/m,0.40%,0.40%,0.50%,,51589,
2014-06-10 05:30:00,GBP,L,Industrial Production m/m,0.40%,0.40%,0.10%,-0.10%,51588,
2014-06-10 06:36:00,GBP,L,10-y Bond Auction,2.82|2.0,,2.82|1.7,,51941,
2014-06-10 08:30:00,USD,L,NFIB Small Business Index,96.6,96.1,95.2,,52668,
2014-06-10 11:00:00,GBP,M,NIESR GDP Estimate,0.90%,,1.10%,1.00%,51620,
2014-06-10 11:00:00,USD,L,Final Wholesale Inventories m/m,1.10%,0.60%,1.10%,,52632,
2014-06-10 11:00:00,USD,M,JOLTS Job Openings,4.46M,4.04M,4.17M,4.01M,52462,
2014-06-10 20:50:00,JPY,L,PPI y/y,4.40%,4.10%,4.20%,4.10%,51339,
2014-06-10 20:50:00,JPY,M,BSI Manufacturing Index,-13.9,14.1,12.5,,51355,
2014-06-10 21:30:00,AUD,H,Westpac Consumer Sentiment,0.20%,,-6.80%,,50539,
2014-06-11 01:01:00,All,L,OPEC Meetings [All Day],,,,,53004,
2014-06-11 05:30:00,GBP,H,Claimant Count Change,-27.4K,-25.0K,-28.4K,-25.1K,51772,
2014-06-11 05:30:00,GBP,H,Unemployment Rate,6.60%,6.70%,6.80%,,51769,
2014-06-11 05:30:00,GBP,M,Average Earnings Index 3m/y,0.70%,1.20%,1.90%,1.70%,51771,
2014-06-11 10:45:00,GBP,M,MPC Member Broadbent Speaks,,,,,54226,
2014-06-11 11:30:00,USD,M,Crude Oil Inventories,-2.6M,-1.3M,-3.4M,,49603,
2014-06-11 14:01:00,USD,M,10-y Bond Auction,2.65|2.9,,2.61|2.6,,49829,
2014-06-11 15:00:00,USD,M,Federal Budget Balance,-130.0B,-132.8B,106.9B,,52789,
2014-06-11 18:00:00,NZD,H,Official Cash Rate,3.25%,3.25%,3.00%,,52921,
2014-06-11 18:00:00,NZD,H,RBNZ Monetary Policy Statement,,,,,52923,
2014-06-11 18:00:00,NZD,H,RBNZ Press Conference,,,,,52924,
2014-06-11 18:00:00,NZD,H,RBNZ Rate Statement,,,,,52922,
2014-06-11 20:01:00,GBP,L,RICS House Price Balance,57%,52%,55%,54%,51849,
2014-06-11 20:50:00,JPY,M,Core Machinery Orders m/m,-9.10%,-11.50%,19.10%,,51114,
2014-06-11 21:59:00,AUD,M,MI Inflation Expectations,4.00%,,4.40%,,50541,
2014-06-11 22:30:00,AUD,H,Employment Change,-4.8K,10.3K,10.3K,14.2K,50733,
2014-06-11 22:30:00,AUD,H,Unemployment Rate,5.80%,5.90%,5.80%,,50735,
2014-06-12 03:00:00,EUR,L,German WPI m/m,-0.10%,0.30%,0.20%,,53062,
2014-06-12 03:45:00,EUR,L,French Final CPI m/m,0.00%,0.10%,0.00%,,52277,
2014-06-12 05:00:00,EUR,M,ECB Monthly Bulletin,,,,,50027,
2014-06-12 05:01:00,CNY,L,M2 Money Supply y/y,13.40%,13.10%,13.20%,,50877,
2014-06-12 05:01:00,CNY,M,New Loans,871B,750B,775B,,50875,
2014-06-12 06:00:00,EUR,M,Industrial Production m/m,0.80%,0.50%,-0.40%,-0.30%,52150,
2014-06-12 09:30:00,CAD,L,Capacity Utilization Rate,82.50%,82.60%,82.20%,82.00%,53572,
2014-06-12 09:30:00,CAD,M,NHPI m/m,0.20%,0.30%,0.20%,,53644,
2014-06-12 09:30:00,USD,H,Core Retail Sales m/m,0.10%,0.40%,0.40%,0.00%,52948,
2014-06-12 09:30:00,USD,H,Retail Sales m/m,0.30%,0.50%,0.50%,0.10%,52946,
2014-06-12 09:30:00,USD,H,Unemployment Claims,317K,306K,313K,312K,49504,
2014-06-12 09:30:00,USD,M,Import Prices m/m,0.10%,0.20%,-0.50%,-0.40%,52465,
2014-06-12 11:00:00,USD,M,Business Inventories m/m,0.60%,0.40%,0.40%,,52680,
2014-06-12 11:30:00,CAD,L,BOC Financial System Review,,,,,58709,
2014-06-12 11:30:00,USD,L,Natural Gas Storage,107B,111B,119B,,49551,
2014-06-12 12:15:00,CAD,H,BOC Gov Poloz Speaks,,,,,54202,
2014-06-12 14:01:00,USD,L,30-y Bond Auction,3.44|2.7,,3.44|2.1,,49835,
2014-06-12 15:00:00,EUR,M,German Buba President Weidmann Speaks,,,,,54234,
2014-06-12 15:00:00,GBP,L,Chancellor Osborne Speaks,,,,,54233,
2014-06-12 17:00:00,GBP,H,BOE Gov Carney Speaks,,,,,54228,
2014-06-12 19:30:00,NZD,M,BusinessNZ Manufacturing Index,52.7,,54.4,55.2,50507,
2014-06-12 19:45:00,NZD,L,FPI m/m,0.60%,,0.60%,,51016,
2014-06-12 23:41:00,JPY,H,Monetary Policy Statement,,,,,51492,
2014-06-13 01:30:00,JPY,L,Revised Industrial Production m/m,-2.80%,-2.50%,-2.50%,,51234,
2014-06-13 02:30:00,CNY,H,Industrial Production y/y,8.80%,8.80%,8.70%,,50829,
2014-06-13 02:30:00,CNY,L,Retail Sales y/y,12.50%,12.30%,11.90%,,50831,
2014-06-13 02:30:00,CNY,M,Fixed Asset Investment ytd/y,17.20%,17.10%,17.30%,,50827,
2014-06-13 02:30:00,EUR,L,French Final Private Payrolls q/q,-0.10%,-0.10%,-0.10%,,52338,
2014-06-13 03:00:00,EUR,L,German Final CPI m/m,-0.10%,-0.10%,-0.10%,,53338,
2014-06-13 03:32:00,JPY,H,BOJ Press Conference,,,,,51493,
2014-06-13 05:30:00,GBP,L,Construction Output m/m,1.20%,0.70%,-0.20%,-1.00%,54218,
2014-06-13 06:00:00,EUR,L,Final Employment Change q/q,0.10%,0.10%,0.10%,,52222,
2014-06-13 06:00:00,EUR,L,Trade Balance,15.8B,15.9B,15.4B,15.2B,52151,
2014-06-13 06:00:00,GBP,L,CB Leading Index m/m,0.50%,,0.30%,,51544,
2014-06-13 09:30:00,CAD,H,Manufacturing Sales m/m,-0.10%,0.90%,0.30%,0.40%,53632,
2014-06-13 09:30:00,USD,H,PPI m/m,-0.20%,0.10%,0.60%,,52466,
2014-06-13 09:30:00,USD,M,Core PPI m/m,-0.10%,0.20%,0.50%,,52464,
2014-06-13 10:55:00,USD,H,Prelim UoM Consumer Sentiment,81.2,83.2,81.9,81.8,49727,
2014-06-13 10:55:00,USD,L,Prelim UoM Inflation Expectations,3.00%,,3.30%,3.20%,49729,
2014-06-15 18:49:00,NZD,L,Westpac Consumer Sentiment,121.2,,121.7,,51078,
2014-06-15 19:50:00,NZD,L,REINZ HPI m/m,-1.20%,,0.10%,,51063,
2014-06-15 20:01:00,GBP,L,BOE Quarterly Bulletin,,,,,50120,
2014-06-15 20:01:00,GBP,L,Rightmove HPI m/m,0.10%,,3.60%,,51861,
2014-06-16 00:20:00,AUD,M,RBA Assist Gov Kent Speaks,,,,,54229,
2014-06-16 02:00:00,JPY,L,BOJ Monthly Report,,,,,51459,
2014-06-16 06:00:00,EUR,L,Final Core CPI y/y,0.70%,0.70%,0.70%,,52152,
2014-06-16 06:00:00,EUR,M,Final CPI y/y,0.50%,0.50%,0.50%,,52153,
2014-06-16 07:00:00,EUR,M,German Buba Monthly Report,,,,,50566,
2014-06-16 09:30:00,CAD,M,Foreign Securities Purchases,10.13B,4.27B,-1.41B,-1.23B,53516,
2014-06-16 09:30:00,USD,M,Empire State Manufacturing Index,19.3,15.2,19,,52596,
2014-06-16 10:00:00,USD,M,TIC Long-Term Purchases,-24.2B,41.3B,4.1B,4.0B,52728,
2014-06-16 10:15:00,USD,M,Capacity Utilization Rate,79.10%,78.90%,78.90%,78.60%,52611,
2014-06-16 10:15:00,USD,M,Industrial Production m/m,0.60%,0.60%,-0.30%,-0.60%,52612,
2014-06-16 11:00:00,USD,M,NAHB Housing Market Index,49,47,45,,53750,
2014-06-16 22:30:00,AUD,H,Monetary Policy Meeting Minutes,,,,,49928,
2014-06-16 22:30:00,AUD,M,New Motor Vehicle Sales m/m,0.30%,,0.10%,0.00%,50604,
2014-06-16 23:17:00,CNY,L,Foreign Direct Investment ytd/y,2.80%,,5.00%,,50907,
2014-06-17 02:45:00,CHF,L,SECO Economic Forecasts,,,,,52086,
2014-06-17 04:15:00,CHF,M,PPI m/m,0.10%,0.00%,-0.30%,,52029,
2014-06-17 05:00:00,EUR,L,Italian Trade Balance,3.51B,4.27B,3.89B,3.87B,53254,
2014-06-17 05:30:00,GBP,H,CPI y/y,1.50%,1.70%,1.80%,,51704,
2014-06-17 05:30:00,GBP,L,Core CPI y/y,1.60%,1.70%,2.00%,,51703,
2014-06-17 05:30:00,GBP,L,ONS HPI y/y,9.90%,9.10%,8.00%,,51706,
2014-06-17 05:30:00,GBP,L,PPI Output m/m,-0.10%,0.10%,0.10%,0.00%,51702,
2014-06-17 05:30:00,GBP,M,PPI Input m/m,-0.90%,0.10%,-0.90%,-1.10%,51701,
2014-06-17 05:30:00,GBP,M,RPI y/y,2.40%,2.50%,2.50%,,51705,
2014-06-17 06:00:00,EUR,H,German ZEW Economic Sentiment,29.8,35.2,33.1,,53120,
2014-06-17 06:00:00,EUR,M,ZEW Economic Sentiment,58.4,59.6,55.2,,53121,
2014-06-17 09:30:00,USD,H,Building Permits,0.99M,1.07M,1.06M,1.08M,52704,
2014-06-17 09:30:00,USD,H,Core CPI m/m,0.30%,0.20%,0.20%,,52468,
2014-06-17 09:30:00,USD,M,CPI m/m,0.40%,0.20%,0.30%,,52467,
2014-06-17 09:30:00,USD,M,Housing Starts,1.00M,1.04M,1.07M,,52706,
2014-06-17 12:05:00,NZD,M,GDT Price Index,0.90%,,-4.20%,,56325,
2014-06-17 19:45:00,NZD,M,Current Account,1.41B,1.42B,-1.51B,-1.43B,50987,
2014-06-17 20:50:00,JPY,M,Monetary Policy Meeting Minutes,,,,,51473,
2014-06-17 20:50:00,JPY,M,Trade Balance,-0.86T,-1.01T,-0.88T,-0.84T,51186,
2014-06-17 21:00:00,AUD,M,CB Leading Index m/m,-0.10%,,0.00%,,50592,
2014-06-17 21:30:00,AUD,L,MI Leading Index m/m,0.10%,,-0.50%,,50616,
2014-06-18 05:30:00,GBP,H,MPC Asset Purchase Facility Votes,0-0-9,0-0-9,0-0-9,,50092,
2014-06-18 05:30:00,GBP,H,MPC Official Bank Rate Votes,0-0-9,0-0-9,0-0-9,,50094,
2014-06-18 06:00:00,CHF,M,Credit Suisse Economic Expectations,4.8,,7.4,,52094,
2014-06-18 06:34:00,EUR,M,German 10-y Bond Auction,1.39|1.2,,1.41|1.1,,53154,
2014-06-18 08:15:00,GBP,H,MPC Member Weale Speaks,,,,,54235,
2014-06-18 09:30:00,CAD,H,Wholesale Sales m/m,1.20%,0.30%,-0.30%,-0.40%,53656,
2014-06-18 09:30:00,USD,M,Current Account,-111B,-96B,-87B,-81B,52547,
2014-06-18 11:30:00,USD,M,Crude Oil Inventories,-0.6M,-0.6M,-2.6M,,49605,
2014-06-18 14:30:00,GBP,H,MPC Member Haldane Speaks,,,,,54236,
2014-06-18 15:00:00,USD,H,FOMC Economic Projections,,,,,49778,
2014-06-18 15:00:00,USD,H,FOMC Statement,,,,,49776,
2014-06-18 15:00:00,USD,M,Federal Funds Rate,<0.25%,<0.25%,<0.25%,,49775,
2014-06-18 15:30:00,USD,H,FOMC Press Conference,,,,,49777,
2014-06-18 19:45:00,NZD,H,GDP q/q,1.00%,1.20%,1.00%,0.90%,50984,
2014-06-18 22:30:00,AUD,L,RBA Bulletin,,,,,49937,
2014-06-19 01:01:00,EUR,M,Eurogroup Meetings [All Day],,,,,54230,
2014-06-19 01:30:00,CHF,M,SNB Financial Stability Report,,,,,49985,
2014-06-19 01:30:00,JPY,L,All Industries Activity m/m,-4.30%,-3.70%,1.50%,,51139,
2014-06-19 04:30:00,CHF,H,Libor Rate,<0.25%,<0.25%,<0.25%,,49978,
2014-06-19 04:30:00,CHF,H,SNB Monetary Policy Assessment,,,,,49977,
2014-06-19 04:30:00,CHF,H,SNB Press Conference,,,,,49979,
2014-06-19 05:30:00,GBP,H,Retail Sales m/m,-0.50%,-0.50%,1.00%,1.30%,51646,
2014-06-19 07:00:00,GBP,M,CBI Industrial Order Expectations,11,3,0,,51906,
2014-06-19 08:30:00,GBP,M,MPC Member McCafferty Speaks,,,,,54237,
2014-06-19 09:30:00,USD,H,Unemployment Claims,312K,316K,318K,317K,49505,
2014-06-19 11:00:00,USD,H,Philly Fed Manufacturing Index,17.8,14.3,15.4,,52740,
2014-06-19 11:00:00,USD,L,CB Leading Index m/m,0.50%,0.60%,0.30%,0.40%,52841,
2014-06-19 11:30:00,USD,L,Natural Gas Storage,113B,112B,107B,,49552,
2014-06-20 01:01:00,EUR,M,ECOFIN Meetings [All Day],,,,,54231,
2014-06-20 03:00:00,EUR,M,German PPI m/m,-0.20%,0.20%,-0.10%,,53074,
2014-06-20 03:35:00,JPY,H,BOJ Gov Kuroda Speaks,,,,,54232,
2014-06-20 05:00:00,EUR,M,Current Account,21.5B,19.4B,19.6B,18.8B,52154,
2014-06-20 05:30:00,GBP,M,Public Sector Net Borrowing,11.5B,11.8B,9.0B,9.6B,51664,
2014-06-20 09:30:00,CAD,H,Core CPI m/m,0.50%,0.20%,0.20%,,53544,
2014-06-20 09:30:00,CAD,H,Core Retail Sales m/m,0.70%,0.40%,0.20%,0.10%,53674,
2014-06-20 09:30:00,CAD,M,CPI m/m,0.50%,0.20%,0.30%,,53546,
2014-06-20 09:30:00,CAD,M,Retail Sales m/m,1.10%,0.40%,0.10%,-0.10%,53672,
2014-06-20 11:00:00,EUR,L,Consumer Confidence,-7,-6,-7,,53871,
2014-06-22 19:45:00,NZD,L,Visitor Arrivals m/m,0.30%,,1.70%,,50952,
2014-06-22 22:35:00,JPY,L,Flash Manufacturing PMI,51.1,,49.9,,54136,
2014-06-22 22:45:00,CNY,H,Caixin Flash Manufacturing PMI,50.8,49.7,49.4,49.7,50466,
2014-06-23 00:00:00,NZD,L,Credit Card Spending y/y,7.50%,,3.20%,,50972,
2014-06-23 03:00:00,JPY,H,BOJ Gov Kuroda Speaks,,,,,54238,
2014-06-23 04:00:00,EUR,H,French Flash Manufacturing PMI,47.8,49.6,49.6,49.3,50307,
2014-06-23 04:00:00,EUR,M,French Flash Services PMI,48.2,49.5,49.1,49.2,50308,
2014-06-23 04:30:00,EUR,H,German Flash Manufacturing PMI,52.4,52.7,52.3,52.9,50309,
2014-06-23 04:30:00,EUR,M,German Flash Services PMI,54.8,55.8,56,56.4,50310,
2014-06-23 05:00:00,EUR,M,Flash Manufacturing PMI,51.9,52.2,52.2,52.5,50305,
2014-06-23 05:00:00,EUR,M,Flash Services PMI,52.8,53.4,53.2,53.5,50306,
2014-06-23 05:30:00,GBP,M,BOE Credit Conditions Survey,,,,,50116,
2014-06-23 10:45:00,USD,M,Flash Manufacturing PMI,57.5,56.1,56.4,56.2,49688,
2014-06-23 11:00:00,USD,H,Existing Home Sales,4.89M,4.74M,4.66M,4.65M,52649,
2014-06-23 23:00:00,CNY,L,CB Leading Index m/m,0.70%,,1.00%,0.90%,50919,
2014-06-24 03:00:00,CHF,M,Trade Balance,2.77B,2.77B,2.45B,2.43B,51995,
2014-06-24 05:00:00,EUR,H,German ifo Business Climate,109.7,110.3,110.4,,53220,
2014-06-24 05:30:00,GBP,H,Monetary Policy Report Hearings,,,,,50213,
2014-06-24 05:30:00,GBP,M,High Street Lending,41.8K,41.3K,41.9K,42.2K,51796,
2014-06-24 09:05:00,USD,M,FOMC Member Plosser Speaks,,,,,54239,
2014-06-24 10:00:00,EUR,L,Belgian NBB Business Climate,-6.2,-4.1,-6.8,,52752,
2014-06-24 10:00:00,USD,M,S+P/CS Composite-20 HPI y/y,10.80%,11.70%,12.40%,,52817,
2014-06-24 10:03:00,USD,L,HPI m/m,0.00%,0.60%,0.70%,,52805,
2014-06-24 10:59:00,USD,L,Richmond Manufacturing Index,3,6,7,,53314,
2014-06-24 11:00:00,USD,H,CB Consumer Confidence,85.2,83.6,82.2,83,49760,
2014-06-24 11:00:00,USD,H,New Home Sales,504K,442K,425K,433K,52701,
2014-06-24 11:00:00,USD,L,Treasury Sec Lew Speaks,,,,,54240,
2014-06-24 20:50:00,JPY,L,SPPI y/y,3.60%,3.20%,3.40%,,51327,
2014-06-25 00:00:00,AUD,M,RBA Deputy Gov Lowe Speaks,,,,,54241,
2014-06-25 03:00:00,CHF,L,UBS Consumption Indicator,1.77,,1.68,1.72,51999,
2014-06-25 03:00:00,EUR,M,German GfK Consumer Climate,8.9,8.6,8.6,8.5,53232,
2014-06-25 05:00:00,EUR,L,Italian Retail Sales m/m,0.40%,0.20%,-0.20%,,53255,
2014-06-25 07:00:00,GBP,M,CBI Realized Sales,4,25,16,,51907,
2014-06-25 09:30:00,USD,H,Core Durable Goods Orders m/m,-0.10%,0.30%,0.30%,0.10%,52871,
2014-06-25 09:30:00,USD,H,Final GDP q/q,-2.90%,-1.80%,-1.00%,,52548,
2014-06-25 09:30:00,USD,L,Final GDP Price Index q/q,1.30%,1.30%,1.30%,,52549,
2014-06-25 09:30:00,USD,M,Durable Goods Orders m/m,-1.00%,-0.10%,0.60%,0.80%,52870,
2014-06-25 10:00:00,CHF,L,SNB Quarterly Bulletin,,,,,49972,
2014-06-25 10:45:00,USD,L,Flash Services PMI,61.2,58.6,58.1,58.4,53472,
2014-06-25 11:30:00,USD,M,Crude Oil Inventories,1.7M,-1.2M,-0.6M,,49604,
2014-06-26 01:01:00,EUR,M,EU Economic Summit [Day 1],,,,,54244,
2014-06-26 06:30:00,GBP,H,BOE Gov Carney Speaks,,,,,54242,
2014-06-26 06:30:00,GBP,M,BOE Financial Stability Report,,,,,50209,
2014-06-26 06:30:00,GBP,M,FPC Statement,,,,,57072,
2014-06-26 09:30:00,USD,H,Unemployment Claims,312K,314K,314K,312K,49506,
2014-06-26 09:30:00,USD,L,Personal Income m/m,0.40%,0.50%,0.30%,,52550,
2014-06-26 09:30:00,USD,M,Core PCE Price Index m/m,0.20%,0.20%,0.20%,,52551,
2014-06-26 09:30:00,USD,M,Personal Spending m/m,0.20%,0.40%,0.00%,-0.10%,52552,
2014-06-26 11:30:00,USD,L,Natural Gas Storage,110B,101B,113B,,49553,
2014-06-26 19:45:00,NZD,H,Trade Balance,285M,250M,498M,534M,50940,
2014-06-26 20:05:00,GBP,L,GfK Consumer Confidence,1,2,0,,51889,
2014-06-26 20:30:00,JPY,L,National Core CPI y/y,3.40%,3.40%,3.20%,,51306,
2014-06-26 20:30:00,JPY,L,Unemployment Rate,3.50%,3.60%,3.60%,,51278,
2014-06-26 20:30:00,JPY,M,Household Spending y/y,-8.00%,-1.90%,-4.60%,,51150,
2014-06-26 20:30:00,JPY,M,Tokyo Core CPI y/y,2.80%,2.80%,2.80%,,51287,
2014-06-26 20:50:00,JPY,M,Retail Sales y/y,-0.40%,-1.90%,-4.30%,-4.40%,51211,
2014-06-27 01:01:00,EUR,H,German Prelim CPI m/m [All Day],0.30%,0.20%,-0.10%,,53326,
2014-06-27 01:01:00,EUR,M,EU Economic Summit [Day 2],,,,,54245,
2014-06-27 03:00:00,EUR,L,German Import Prices m/m,0.00%,0.20%,-0.30%,,53090,
2014-06-27 03:45:00,EUR,M,French Consumer Spending m/m,1.00%,0.30%,-0.20%,-0.30%,52266,
